Area,Bedrooms,Bathrooms,Floors,YearBuilt,DistanceToCity,LocationScore,Price
1753,3,3,1,1954,27.909734784832768,6,691843
3183,5,3,3,2010,0.6565170818480085,7,1657852
3231,4,3,1,1988,12.805160737529315,8,1845388
757,1,3,1,1977,10.342342262740585,2,602892
3419,4,4,1,2006,28.85631648888523,8,1262577
1067,5,3,2,1951,29.229879822927945,1,297618
4868,2,2,3,2019,17.776985801263606,10,1768208
1545,4,2,2,1977,16.72520556899966,8,1125034
4585,3,3,1,1986,27.14476865591048,8,1533425
4119,5,3,2,2004,0.6930029760558356,1,1527331
3145,1,4,1,1950,17.08727778620829,1,588185
939,5,4,2,1952,1.2266560454869992,7,1309510
3179,2,2,3,2020,29.060787003853964,6,1143633
4536,1,2,2,1963,9.944706941568441,4,1522978
4175,2,1,3,1997,15.863638404236642,2,1302850
2908,2,2,1,1986,12.818270885619377,9,1526159
3179,3,1,3,1952,26.86191166213543,2,668374
1324,4,3,1,1998,29.99462935267325,4,525371
3356,3,3,2,2005,2.517445350593755,3,1370135
1981,3,3,2,2009,22.09491851150789,2,671072
3724,3,2,3,1962,11.355959406473483,7,1649213
4885,1,2,2,2002,4.602651132578199,5,1417327
655,4,3,2,1999,12.460407124246885,10,1313739
2238,4,4,1,1968,29.945325590630738,9,1283987
2344,1,3,2,1975,11.048235330880196,4,946283
409,3,1,1,2002,8.68328490970444,2,413093
3271,3,4,3,2006,25.462055550697393,6,1422593
1197,2,4,2,1987,26.104170994791968,1,397243
1415,2,2,3,1958,10.496640067542977,2,430839
2224,5,2,2,1995,9.310857648066708,7,1361873
4869,2,1,3,1953,19.5948035876488,7,1549790
3536,4,3,3,2020,6.552765269757991,5,1457268
2593,1,3,1,1999,14.76871937736945,6,967715
623,3,2,2,2019,4.669638903607425,4,874131
4558,5,2,3,1954,9.49026595786913,2,1522690
4325,2,3,1,2019,9.275704182112968,7,1703450
4400,5,4,3,1983,20.99954896777865,10,2164913
2033,1,1,3,2014,8.82705453234538,5,823027
2552,1,1,3,1967,27.00562325002175,9,1132181
910,5,1,2,1976,29.49985978389233,7,697366
784,5,2,2,1959,2.8913201870948027,2,707070
804,5,4,3,1951,12.230605139504291,1,575044
4971,3,1,3,2010,9.404311373077045,3,1307973
2400,4,4,3,1971,10.883708791073026,8,1625584
3156,2,2,2,1959,8.327969139063605,6,1303652
2068,2,2,3,2008,11.788613405489235,2,540261
1860,2,3,3,1961,4.671730486685161,7,1262673
4036,5,4,3,2012,8.754639128587462,8,2103129
3124,5,4,3,1964,22.56062739971333,4,1364741
4578,5,4,2,2012,10.64937250672692,8,1901920
2448,3,3,1,2014,6.631129471083014,10,1592644
4546,3,1,1,1987,3.699099137662825,4,1706867
1116,3,1,3,1955,10.766122344853986,3,411599
4944,3,2,1,1955,19.480568114300393,8,1592658
4983,1,3,1,1987,7.9724936964667945,2,1219432
2223,3,4,2,1997,12.962147882017963,4,1050576
2481,3,3,3,1964,28.595758102600577,7,992248
3819,3,2,2,2021,16.794704129089027,1,1094362
1974,2,1,1,1978,16.192189167992822,2,503066
649,2,1,1,1951,12.593327720788148,5,581393
1073,2,2,3,2022,16.926779321714037,9,1107931
4933,4,3,3,1965,29.544734594716747,1,968172
2565,1,2,2,2007,7.987303711038423,3,765908
1170,5,4,3,1983,28.28687289805465,6,957150
4362,3,4,1,1992,4.897594039121433,7,1979567
4763,2,2,2,1973,3.777608224623398,6,1447931
2384,1,4,2,1974,19.81275012442334,7,1084792
1477,3,4,3,1990,7.909781227737622,8,1453962
635,4,1,3,1982,13.609573036069094,10,1190165
788,5,3,1,1992,22.024815673046206,6,883594
3437,3,1,2,1966,16.277824343311373,1,607975
2248,5,1,2,1956,0.9056058052506174,4,1175433
3214,3,3,2,2008,9.522375372704584,1,927248
3774,4,1,2,1976,2.408256758872237,5,1528174
3678,1,4,1,1985,27.820379226643237,8,1210738
1652,5,2,1,1968,23.942133505795688,2,597169
4381,5,2,1,1964,29.523329668454124,5,1082651
2522,1,3,3,2019,26.610730617031557,6,1130577
4930,5,2,1,2006,14.522294609361875,3,1378854
2550,2,2,1,2018,26.53662675771083,2,657149
1729,1,2,1,2002,20.33693909318402,4,767631
1758,4,2,1,2018,15.975689863534527,10,1411310
2882,3,1,3,1951,11.434058354577571,10,1458176
4942,3,4,2,1967,20.588502190123933,10,2300238
2417,1,4,2,1981,17.908935977141663,8,1158436
1731,2,2,3,1978,18.618456986203167,2,561220
4744,4,3,1,1998,12.295024269131618,3,1430110
4661,3,1,2,2009,22.30979587155333,2,1009929
1758,3,2,2,1977,2.899611645194971,1,589519
3577,2,2,2,1976,21.92168940198663,1,502687
2528,5,3,2,1957,22.057458751405203,10,1410856
2580,1,1,1,2021,15.720330163750639,3,628112
537,2,2,2,1972,8.266852932920315,1,330002
3872,2,3,3,1981,15.818657174987905,8,1439571
3232,2,1,3,1964,4.131042470068399,1,721720
3979,2,1,2,2017,8.911741373918124,3,1122225
3431,5,2,1,1989,12.928346418531131,10,2001335
4564,4,3,2,2006,20.36039665720687,9,1949037
2993,2,3,2,1996,6.022894648773691,3,1280637
4700,2,2,2,1959,5.16603717610474,9,1664025
4218,1,2,3,2005,18.429992683949482,1,813771
4538,3,2,3,2001,20.546593459589115,6,1348471
4223,5,3,1,2012,2.9678447079926467,7,1737089
4442,2,1,2,2000,1.4783139123532494,4,1728924
2306,4,2,2,2019,4.840920616334393,4,1152001
1160,4,4,2,1958,27.080287697413805,9,1208570
3845,4,4,2,1990,20.34283678802759,4,1328550
1299,1,2,3,1989,27.670264374949117,7,696426
4855,4,4,1,1965,20.109086693431433,6,1903062
3347,1,1,3,1974,28.974498601330627,4,512469
2119,5,1,2,1959,13.447746778716258,8,1092508
680,4,4,3,1979,18.17341867772143,9,1217006
3666,3,3,1,1958,18.234970810559577,5,1083089
2287,2,2,2,1989,0.5926275355865822,8,1379622
3666,5,3,2,2006,1.3099065806305423,4,1549596
1066,3,1,3,1995,4.785323718962275,10,1312992
4588,5,4,3,1956,15.578321877050573,9,2221962
1071,4,2,3,1992,13.200532352011548,7,1157621
2369,5,4,1,1997,16.422597237043696,8,1547717
4556,5,4,1,2006,24.114478422980806,1,1216150
3522,5,3,1,1966,24.756088216595398,6,1272700
4300,1,3,2,1974,29.32193817987355,1,946176
923,3,4,2,1956,16.94766010158995,7,1022735
2793,4,1,3,2004,10.74285692447137,4,911553
3517,2,2,2,1968,9.586817293769172,7,1235787
2993,4,4,1,1981,10.551876510985354,1,876200
2368,4,4,2,1981,10.052973256897467,10,1633520
2153,1,4,3,1975,12.091139249384122,3,858705
2696,1,4,3,2021,2.709001923503535,3,1176480
2661,5,3,3,1971,19.186257969655262,9,1667524
2686,4,3,3,2004,17.25721608074344,6,1414580
4602,3,1,2,2006,14.12784633085754,7,1338653
3278,1,2,3,1957,2.892606067199043,8,1328377
4543,1,4,2,1995,3.2496564378599295,5,1702285
4044,3,1,3,1954,16.580602669926584,4,1050830
4832,1,3,3,1961,1.5791208256100315,3,1617521
2455,3,2,2,1976,21.881273453671295,6,961778
1676,2,1,1,1960,29.81645519289399,10,828826
3166,3,2,1,1985,18.12350351726196,7,1294194
702,2,2,1,2001,21.841228719838078,2,313152
1038,5,2,1,1951,13.448611776713262,2,688690
455,5,3,3,2023,20.18866376397909,10,1273887
925,1,4,2,2020,19.72751953730844,2,531359
4969,3,2,1,1961,24.81068142899189,8,1573771
4523,1,1,3,2004,21.484517768701135,1,900436
2525,3,2,2,1980,22.596961548985483,3,925911
3687,1,2,3,1981,16.920761816734263,7,1163677
764,5,3,1,2013,14.793190609862366,1,627437
2046,5,1,2,2008,14.032136566529386,2,680755
1318,1,2,2,1974,12.064322158617008,5,723718
3197,3,3,3,2018,8.34781901804303,4,1203884
1931,4,3,3,2017,1.4826757914501743,3,1227823
3745,3,4,2,1993,20.29732116776189,8,1513783
2306,1,4,1,1992,27.07835524440861,9,1112929
3486,3,4,1,1964,27.949231909831976,2,777022
4980,2,2,2,1962,17.62657034769017,10,1576013
2475,3,2,2,2018,3.277029943705209,6,1430983
1113,5,2,1,2019,26.420597057752456,9,1181405
1462,5,3,1,1994,22.558474029105803,7,1142963
2376,2,2,3,1974,7.916626099347819,6,1151761
1696,3,3,3,1974,24.204575756663562,9,1027905
525,4,1,1,1959,14.424234468066095,7,788031
3996,3,2,2,2011,26.68399679433365,2,1082845
3683,5,1,2,1961,7.804522516536557,7,1405325
2003,5,4,3,2016,24.12672465850604,6,1259192
466,1,1,2,1978,21.501354315141576,3,325591
632,5,1,2,1992,0.9260145857611266,10,1442093
2556,1,3,2,1986,17.118370960947765,1,514464
1569,5,3,2,2018,21.60826119974851,1,566707
2558,5,3,3,1960,5.114118265255547,9,1754971
4606,4,3,2,1989,16.19101859599015,9,1973618
1893,1,4,1,2012,9.470298352238949,5,1183308
4407,1,1,3,1971,21.039460991838503,2,1053058
2872,5,4,2,1964,16.434124480150327,3,1069445
3060,1,4,2,1958,18.83301083248912,6,1149216
3139,5,3,2,2019,2.639925200987805,8,1945125
2161,5,1,3,2013,4.564956635841242,9,1460660
3914,3,1,2,1955,16.786630830368775,6,1113232
2375,1,4,3,1992,5.844600019708067,5,1247733
2762,2,3,1,1969,15.211389550659542,1,929556
1276,1,4,2,1992,20.855864318366415,7,953470
4212,1,1,3,2011,24.38826541276914,10,1637740
3848,4,3,1,2016,4.718700777240516,5,1824934
1712,2,4,3,2001,22.385426581228145,1,549893
1860,2,1,2,2023,11.213989490765211,5,934092
3109,4,2,3,1975,20.52852261484373,4,1161765
2724,4,3,2,1980,4.785896662619003,4,1338230
2133,1,1,3,2004,15.697667861031729,8,1077938
2005,3,3,1,2017,25.208087127095673,2,573475
2963,4,1,2,2006,3.6397268797183835,9,1819240
3821,2,3,1,1973,24.916582366621856,3,748927
3917,2,2,2,2014,13.85666767454945,6,1588492
2797,1,4,3,1975,24.786512280311808,2,758646
4135,3,4,1,1998,28.77243744607383,9,1927227
3270,5,4,2,1987,5.209751974395074,1,1098759
1560,4,2,1,1985,20.399803477086035,8,1165510
642,4,3,1,2003,7.435345389137286,10,1421203
2990,1,3,2,1958,4.498851123420213,3,869315
1463,3,1,3,1991,19.028436583396783,6,811101
4724,2,1,1,1973,3.6855171572339716,3,1134106
2995,2,3,2,1989,14.222590818659121,6,1313392
1319,5,2,1,1957,19.260653040310277,1,435768
405,2,2,1,2003,15.239106474859026,7,871255
867,4,4,3,1960,21.06354368247346,6,817730
4570,5,4,2,2005,24.1416540875125,7,1877574
403,3,4,2,1978,26.231269471062898,5,596136
1045,5,3,1,1991,17.016231544110916,8,1283929
517,3,1,3,1955,8.660598891587057,9,965706
3328,2,3,3,1952,15.535025110495722,9,1644280
2951,1,3,3,2023,11.936813917766296,6,1266231
4689,5,2,2,2014,7.1648048927036685,8,1781573
1246,5,2,2,1961,16.107486132451513,7,1070820
3162,4,1,1,1985,1.1683184512224083,5,1191875
1541,4,1,3,2005,18.36416453396808,7,1073577
2210,3,3,3,2001,24.737311904033316,1,477950
1123,1,3,2,1981,29.983353755885084,5,629445
624,4,3,1,2005,27.689532705538166,4,573570
4608,4,3,2,1960,3.1495695242946984,5,1902499
2448,2,2,2,1950,5.29166670111213,7,1135482
4815,2,4,1,1955,4.590016374368084,10,2262271
1973,4,4,3,2023,16.971370808800664,5,1246071
2228,3,4,3,1973,1.8551110024410573,2,970133
2317,1,1,1,2021,28.141285649407465,5,651622
4634,4,1,3,1973,2.32418177344175,2,1224212
2426,3,1,1,1958,12.041891382608453,2,631695
4144,3,1,1,2008,26.872109616280802,8,1122078
1301,4,2,2,2019,28.477160454535156,2,397502
2439,3,3,3,1972,14.226078173011738,2,988101
409,5,1,3,1966,14.90873064085912,1,298895
660,3,4,1,1974,19.267224264045055,3,546814
2073,4,1,2,1987,12.525344653635452,10,1429334
2619,3,4,2,1952,10.07750848019698,10,1656850
2460,4,3,3,2016,22.313096858324496,7,1156588
4113,2,2,1,1963,18.06306998812731,1,591727
2019,4,2,3,1959,14.709297290609387,1,668148
720,3,1,3,2015,3.473226385897273,7,1040972
1742,4,1,2,2020,2.531417790145632,3,1042444
2776,1,4,2,1963,15.569049150434745,6,1163334
3232,4,1,2,1959,18.773235735603944,7,1095459
3224,4,2,2,1998,19.896595860857882,1,518508
2394,1,1,1,2011,26.899258183698173,4,492282
3358,1,4,3,1997,24.578633476927795,3,929470
2438,1,3,2,1952,4.652486046678276,9,1422850
3890,5,2,3,1996,23.935713286072115,8,1421521
4077,4,2,1,2009,20.45094272281902,7,1495146
1518,1,3,2,1974,24.92685238661942,9,980296
2004,1,3,1,1956,25.378960648195324,9,1133315
4427,2,2,2,1988,10.693211222087037,1,865863
635,5,4,3,1992,8.266431460241797,10,1599336
2369,4,4,1,1995,16.802703833438024,7,1373258
4829,3,1,2,1992,9.308926797390207,7,1925164
2308,5,4,3,1978,10.81571753086596,9,1763662
775,5,2,3,2015,2.5402219298824567,6,1150364
3930,2,1,3,2018,29.745229893203827,6,1103447
3035,4,4,2,1976,9.624260302914532,3,1207373
1970,4,3,3,1952,23.512162931838358,1,506916
2960,1,4,3,2005,29.79816969189056,6,1177604
3791,1,1,2,2013,29.08921748981654,1,422321
3365,5,3,1,1970,19.19955293249567,5,1094752
4043,2,1,3,1973,16.390512774515237,3,849499
4250,4,1,2,1969,9.62365659792217,10,2041704
1272,2,3,1,2001,25.914448441123923,9,1151613
1652,3,1,3,1962,10.470856758452971,1,416460
1714,4,2,2,2019,3.6483519753041014,3,1164512
3298,1,1,2,1992,9.175902544620698,3,1031030
477,5,2,3,1986,9.795371120218073,1,480377
3021,2,3,1,1979,21.69531848456632,1,711688
4627,1,1,1,1964,5.501487782369254,9,1954005
1000,5,4,1,1974,9.847465393408102,1,739642
1465,1,1,3,1987,2.7592995228818245,3,556755
2536,4,2,3,1992,25.527834111251682,3,631269
2849,2,2,1,1979,21.880875839742952,10,1665573
2743,3,4,1,1989,13.405866595506964,8,1405880
2263,1,3,1,2008,13.185450349636248,5,1049865
1718,2,2,1,1972,5.407968043400102,4,997219
3997,4,2,2,1993,11.841957192087097,7,1536666
4162,1,2,3,1950,27.251342646343783,7,1306892
2590,4,1,1,1990,4.590411682049261,3,910506
1392,3,1,2,2011,23.06833728173297,3,476333
3112,3,1,1,2009,1.8916868350685836,4,1172515
2592,5,1,1,1959,9.694546710912986,2,983429
1648,5,1,2,2022,25.484657755978606,2,606193
3454,5,4,1,2015,13.627019663322907,10,2342016
4998,4,2,1,2006,21.22947420692676,7,1614501
4433,5,4,2,1991,3.554481879661702,3,1586058
2397,2,2,2,2003,20.66105934966882,5,882393
4087,4,1,2,1991,24.661109001399474,2,919747
2551,4,1,2,2015,24.25475296508108,1,565389
4418,5,3,2,2019,13.446657681698369,9,1836685
3510,5,3,1,1960,27.172165347820773,4,1102678
2370,4,4,3,2016,17.461761789692844,9,1746725
597,3,2,2,1960,24.62721644474283,5,467040
3026,3,4,3,1953,6.797049668461272,5,1191224
1602,5,3,1,1998,6.702095141770491,3,944700
2435,3,2,2,1971,22.753684776923414,5,918898
877,2,4,3,1986,19.575736219015457,10,1165145
1654,2,3,3,1959,20.451141708702416,6,941320
1322,2,1,3,1969,7.4788233629324266,2,468135
819,4,4,3,2022,12.288867711098577,5,1068584
2604,4,1,3,1999,8.122200862632944,7,1275697
2997,4,4,2,1980,2.5097149194660897,8,1953035
1520,4,2,2,1993,6.516265016856222,4,895241
3468,4,2,2,1980,29.857346699129323,6,1319508
1350,5,2,3,1990,7.404237406772912,3,854280
2736,3,2,3,1953,5.199150486363337,5,1193058
2643,5,3,1,1963,21.057865555866343,6,1178461
3045,3,1,3,1995,18.26326085510036,3,906746
2257,5,3,1,2003,22.507385446535302,9,1472972
2265,2,4,1,1982,19.783356331942468,1,776376
3312,1,4,2,1979,7.07830514914339,3,1329719
3253,4,1,3,1958,15.276728227982382,8,1521455
3628,1,1,3,1987,5.7109629089251115,4,1367910
4119,1,3,1,1992,7.979368894891991,5,1763129
3628,2,2,1,1956,29.61407064919422,4,956963
2771,1,3,3,1989,21.99605828290299,2,751010
3291,1,3,1,2011,23.59408900476835,7,949889
4156,2,4,3,2004,1.3867452239049045,2,1412137
4625,3,3,3,1984,11.772951224421298,7,1416584
494,5,1,1,1992,16.87984187422521,10,1074644
3074,1,2,2,1960,4.915383599389942,7,1076653
2355,4,4,3,1951,25.532119438245353,6,1185739
1193,2,1,1,1954,4.618206190094449,9,1179977
2234,1,4,1,1989,19.27691136515121,2,787557
2516,3,3,1,1995,16.819022595484185,8,1346838
4506,3,3,3,1970,25.554739536082003,8,1779513
3725,4,1,3,1958,9.69841637652675,5,1461412
3319,1,1,3,2020,8.880469395044766,6,1193267
2997,4,4,1,1976,25.469186722704052,9,1404647
3605,3,2,2,1966,7.031472304985121,2,1141314
1214,3,4,2,2015,22.508221200635113,7,1049363
745,5,3,3,1975,6.138802781336326,5,904708
2749,3,1,3,2021,26.333014671669158,8,1219064
762,2,1,3,1994,25.252374496118883,9,793956
2843,5,4,2,2004,23.73015995572573,4,998969
2665,4,1,2,1989,14.998402753977544,7,1222741
2588,3,1,3,1965,1.4982570247162599,1,900121
3405,2,3,1,1981,4.407723467796167,10,1763475
3681,5,2,2,1984,13.969850524903546,1,1220463
1384,2,1,3,2013,1.7876055102553556,2,646283
2039,5,1,2,2013,2.3724370665785823,4,1194736
1227,5,4,1,1964,4.202363213303725,9,1579445
3130,5,2,1,1991,8.194977578028947,7,1430311
3931,4,3,2,1999,22.605022288666206,7,1260640
4851,5,1,3,1981,1.915480645423599,6,1668511
3335,5,2,2,1979,29.51736216301151,4,1141313
4276,2,2,3,1973,8.577970857315657,9,1815988
526,5,4,2,2015,9.945834452029498,6,1101924
3577,4,3,1,1970,7.812604191355252,1,1186090
3456,2,2,2,1991,18.270528006533354,6,1185959
1003,5,3,3,2007,1.0730855027869073,10,1523295
3849,2,2,3,1951,3.260301008245657,3,1247113
4546,4,1,1,1965,3.413934451912871,1,1248246
3933,2,3,3,1956,20.103706552205086,1,722046
3767,4,4,3,2004,10.22089125946526,2,1551605
3768,3,2,1,1964,13.406078530433994,6,1250401
4197,5,1,3,1972,28.524213924538472,9,1554151
2192,4,2,3,2018,6.401264866249192,2,1087405
3261,5,1,2,1950,2.5708052562041788,5,1196511
3876,4,3,2,2018,13.52198527266842,8,1947700
3817,1,4,2,1962,5.340159766078623,1,1103153
2045,1,1,2,1975,4.767385880401844,4,771757
1605,1,2,2,2001,12.598896450245805,1,659198
3430,4,1,2,1962,20.25470909862322,6,1138179
3272,5,1,2,2004,7.664131063573434,9,1612956
3472,1,4,1,1978,26.340934908567515,8,1543949
2254,5,3,2,1967,11.192214435506793,6,1327316
4421,4,1,3,1951,28.054423738261395,3,1099777
3108,5,1,1,1976,15.025660709273623,2,1157091
3902,5,2,2,1999,21.93876784845116,8,1726198
1732,1,2,2,1991,25.545997352884843,2,423243
601,2,3,3,2016,16.126736310577115,2,422813
3907,3,3,1,1959,25.58454181306594,9,1488696
4612,4,3,3,1958,11.650462705937615,6,1333522
974,4,2,3,1952,11.220420194417455,2,557702
936,4,1,1,1987,23.924870011831576,5,507264
2025,3,3,3,2019,7.617456878833899,10,1713403
2522,2,2,1,2018,21.652635488547748,10,1420210
785,5,2,3,1979,2.7740652349305646,7,1135539
3681,4,3,1,1963,19.250939380895446,10,1628537
874,5,2,2,1951,28.286336589816315,5,604002
817,1,1,1,1957,13.965743664498921,10,948314
4000,1,4,3,2023,12.770967934001082,4,1423272
1354,1,2,3,1967,16.445955443449577,5,697623
1605,4,2,2,2020,21.72719919746486,9,1339801
4520,3,4,2,1962,11.085671119905106,5,1405695
2390,4,1,2,1995,0.5038353324884962,1,1031758
3972,1,3,1,2003,15.311498952437379,6,1406115
4780,1,2,1,1961,12.868705737173578,9,1626318
4558,4,1,1,1989,16.214740319354167,1,1149384
3113,3,3,1,1987,21.601712297829376,5,1225531
2603,3,1,1,1961,8.860036054679853,8,1142151
3520,5,4,3,2016,15.405160466974635,2,1184499
1366,2,2,3,1974,7.974968133443624,1,342278
3832,1,1,3,1984,14.0507257780228,4,797912
1088,3,3,1,1965,10.663903647710567,4,718303
4643,1,3,2,1994,11.386718373625602,1,1085282
4101,2,3,3,1962,17.59115099522575,8,1710417
741,1,4,3,1973,20.843524261733492,4,580429
2124,3,1,1,1951,0.8734256727302607,4,1050268
4822,5,1,1,1959,26.360916565330932,3,1240707
2192,4,3,1,1968,11.247894552261567,8,1544322
2159,4,3,3,1973,19.48650452248681,8,1394505
3612,3,3,2,2010,4.110576690307106,3,1515268
1389,3,4,1,1954,17.357954377381457,7,1165249
2662,2,4,1,1983,20.514556151709684,2,867945
2882,1,2,2,2013,5.144422350400462,4,973561
1351,2,2,2,1961,27.408566710896515,3,470438
1122,4,2,2,2008,22.84525900783083,1,446618
3789,1,3,1,1970,16.250627036892162,8,1669163
2479,2,4,1,1996,5.398948059548581,4,1288401
3117,4,4,3,2002,26.033765397755776,3,955980
2732,1,2,3,2022,2.5244660780980666,9,1715841
3776,5,3,3,1988,3.8975609613432565,5,1568316
4924,5,1,3,1980,21.096140011732217,5,1341746
1900,2,3,3,1995,7.988895120502519,3,809442
685,3,3,3,2006,14.049878033322312,4,644488
3895,1,2,1,1986,16.397848625446045,3,897269
2465,2,4,3,1976,14.017907682749783,2,882616
1168,3,4,1,1978,2.9748628684477576,4,1049025
3457,3,1,1,1967,22.255495939540392,7,1047401
4689,1,4,2,1953,7.579711128938774,4,1603936
2561,1,4,1,1950,22.286684585728903,2,489952
3693,3,1,1,1973,26.026078177881647,4,1023705
1346,4,1,1,1991,16.323027848995373,9,1218678
3735,2,2,2,2009,21.33810493897697,1,1093281
4550,1,2,1,1973,1.5896646891374229,7,1944239
1881,3,2,2,2005,1.5840694531545123,9,1575507
2301,4,2,3,2018,6.316287523430483,3,1117657
3851,5,4,1,1967,11.072307099243094,9,1788545
4464,3,2,3,2014,5.892123434296349,9,1669444
454,4,3,1,1959,19.231327951569337,5,678895
2223,5,1,2,1966,8.668184699459786,9,1334284
3862,4,2,3,2007,25.449655248924767,3,1247721
3479,1,1,1,1984,17.037812077962016,7,1366512
1232,3,4,1,1953,11.65334623216031,6,967232
4808,5,2,2,1993,26.845805911295745,2,1305052
3206,4,3,1,2016,24.93671031359283,9,1456880
2890,5,1,3,1977,24.69103681303087,10,1381671
727,2,2,2,1960,21.986361845683255,4,367014
3710,3,3,3,1952,18.61932292882239,8,1501658
3700,1,4,3,1952,11.32129027631541,3,1033505
4075,5,3,1,1974,12.96671258282843,5,1254980
3454,4,4,1,1961,19.590157794521264,1,791239
2543,5,1,2,1998,5.599704312086236,9,1545190
1711,4,2,2,2005,24.920531332635054,4,784971
3591,5,3,2,2002,28.190771501885372,3,901564
2938,1,3,3,1959,3.3906638811755885,10,1750950
4383,1,3,3,1968,1.1624425911461682,10,2277803
4947,3,4,3,1996,4.709655150469503,2,1625481
564,1,1,3,2003,22.917126855531503,1,89119
4677,5,1,1,1956,3.680883492173702,8,1885037
1222,5,2,2,1988,11.481361890806859,9,1359153
1343,1,2,1,1981,2.3621466703369514,7,1147840
4825,2,1,1,1972,13.260436487095161,10,2094539
1174,5,1,3,1999,18.313842524630807,9,1132383
2598,3,1,2,1968,19.041033205159966,2,416642
3556,2,3,3,2016,15.80800270536061,10,1969144
4642,1,4,3,1974,28.174183373434932,5,1416443
4095,4,1,2,1974,16.168527650237472,9,1919476
3852,5,2,2,1955,25.84752167706978,7,1490120
1314,4,4,1,1964,29.794259473997343,8,963781
1708,3,3,3,2012,7.277489245844658,1,762407
4577,2,4,3,1969,8.3332947882087,9,2051097
913,4,1,3,1992,15.895151236385727,6,784257
2320,3,4,2,2016,5.880162286464688,6,1363140
3994,4,2,3,1953,17.141689519502926,8,1616312
1809,4,4,3,1955,20.68950225196568,3,776520
4966,3,1,3,2008,2.2817276959008512,1,1185173
3590,5,4,3,2001,20.60114963099466,10,1859560
4891,4,4,1,1968,5.2042723532226,6,1903365
1955,3,4,2,1975,9.329898921918055,8,1437037
1204,4,2,1,1997,22.29488973413111,4,666082
1679,5,4,2,2004,5.3259048814646,6,1384396
3977,3,4,3,2008,16.18464991934878,4,1613445
3301,4,3,2,2023,17.88067153333402,10,1968100
1787,1,4,1,1987,5.348557258319531,3,913060
